family,family_label,sample_index,attempt,ph_size,mean,scv,skewness,kurtosis
hyper_erlang,Hyper Erlang,793,794,100,0.9999999999999998,80.24928005172899,17.044611491380916,329.032692229646
hyper_erlang,Hyper Erlang,794,795,100,1.0000000000000002,12.929605739271308,5.580618273470141,39.79725057130093
hyper_erlang,Hyper Erlang,795,796,100,0.9999999999999998,0.2109095491771059,0.6897660012597755,3.895896811576584
hyper_erlang,Hyper Erlang,796,797,100,0.9999999999999997,9.953563178696943,25.11612489583277,1077.7395498964568
hyper_erlang,Hyper Erlang,797,798,100,0.9999999999999997,17.77044626148707,5.113743216658534,31.013436480829796
hyper_erlang,Hyper Erlang,798,799,100,0.9999999999999993,2.7262517433847986,1.7507202997998446,5.7420054516454595
hyper_erlang,Hyper Erlang,799,800,100,0.9999999999999999,0.21597055144271066,-0.417828092899499,2.820837305028031
hyper_erlang,Hyper Erlang,800,801,100,0.9999999999999999,5.526227868470257,7.618468073512912,98.9864845751109
hyper_erlang,Hyper Erlang,801,802,100,1.0000000000000002,2.3833674265873173,1.645545600249959,5.751586873033503
hyper_erlang,Hyper Erlang,802,803,100,0.9999999999999998,1.7969403670921156,1.2707487558882258,3.033391359119001
hyper_erlang,Hyper Erlang,803,804,100,1.0,5.2078440496116345,1.9698592795961447,5.195498828119016
hyper_erlang,Hyper Erlang,804,805,100,0.9999999999999998,0.8714064356067502,0.20525130195584795,1.713540184544633
hyper_erlang,Hyper Erlang,805,806,100,0.9999999999999999,4.340566664089945,2.061118151103356,5.90633414869064
hyper_erlang,Hyper Erlang,806,807,100,0.9999999999999998,0.42613088439920926,0.972271245493371,3.4366835063711925
hyper_erlang,Hyper Erlang,807,808,100,0.9999999999999998,4.0215139028915505,3.0035834660137164,19.891297333036263
hyper_erlang,Hyper Erlang,808,809,100,0.9999999999999999,6.89522329692016,10.656877869417112,117.9739391201143
hyper_erlang,Hyper Erlang,809,810,100,1.0,0.5619608918828185,0.5045892478018261,27.162918548532815
hyper_erlang,Hyper Erlang,810,811,100,1.0000000000000002,10.161744720050892,5.471087051052383,38.8555254212772
hyper_erlang,Hyper Erlang,811,812,100,0.9999999999999998,3.036248254737129,4.209244558059673,26.844430505883075
hyper_erlang,Hyper Erlang,812,813,100,1.0,1.1887737043869153,2.47470768955643,21.798710920173953
hyper_erlang,Hyper Erlang,813,814,100,1.0000000000000002,0.20251613980715036,-0.4371566418725439,3.5428025784664046
hyper_erlang,Hyper Erlang,814,815,100,0.9999999999999999,2.3436924991098462,2.6680181467436137,13.161442336000752
hyper_erlang,Hyper Erlang,815,816,100,0.9999999999999997,2.463382024586874,1.713892392848095,5.020981635165145
hyper_erlang,Hyper Erlang,816,817,100,1.0,4.369197001583119,3.9087887414256977,23.784623273608055
hyper_erlang,Hyper Erlang,817,818,100,1.0,2.2582853369498967,1.3728782777285216,3.2334756075310174
hyper_erlang,Hyper Erlang,818,819,100,1.0,1.3220232125387024,1.283637411947622,4.6243238692643125
hyper_erlang,Hyper Erlang,819,820,100,1.0000000000000002,91.53952741621346,11.457276328524529,135.7181127738868
hyper_erlang,Hyper Erlang,820,821,100,0.9999999999999998,42.72738041914956,10.334754203410737,132.22378171172093
hyper_erlang,Hyper Erlang,821,822,100,1.0000000000000002,1.8159275839236084,1.2017539363344392,3.6284850758074514
hyper_erlang,Hyper Erlang,822,823,100,0.9999999999999998,8.937710801985663,3.0112344610559014,11.297599677794317
hyper_erlang,Hyper Erlang,823,824,100,1.0,4.822603952756553,3.6211362274806924,19.083390040605973
hyper_erlang,Hyper Erlang,824,825,100,0.9999999999999999,11.245947169814594,3.7777095329607016,17.602533700981414
hyper_erlang,Hyper Erlang,825,826,100,1.0,2.3830522414558217,1.1728549899974483,2.8643590488251984
hyper_erlang,Hyper Erlang,826,827,100,1.0000000000000004,6.4117790748648185,3.012701915216041,10.555575117497707
hyper_erlang,Hyper Erlang,827,828,100,0.9999999999999997,2.1843743724316975,3.0713030320775276,36.908853663778316
hyper_erlang,Hyper Erlang,828,829,100,1.0000000000000002,1.6633444808905946,2.443341633278359,10.923008116682553
hyper_erlang,Hyper Erlang,829,830,100,0.9999999999999996,0.4055645706859422,0.0418214237884362,1.229634111641345
hyper_erlang,Hyper Erlang,830,831,100,1.0,1.742577975737659,2.1125103494748894,15.229811851930876
hyper_erlang,Hyper Erlang,831,832,100,1.0,2.6010752147832106,1.7530721194575873,4.993052762177671
hyper_erlang,Hyper Erlang,832,833,100,0.9999999999999999,1.1083066747958346,0.6598158137854826,2.310151061343458
hyper_erlang,Hyper Erlang,833,834,100,1.0000000000000002,3.6888237697701878,2.272975115496011,7.824446849102994
hyper_erlang,Hyper Erlang,834,835,100,0.9999999999999996,0.8434472010467159,0.7268659950253827,3.838526406778291
hyper_erlang,Hyper Erlang,835,836,100,0.9999999999999998,23.159488743112462,7.238914132334939,66.48806741070113
hyper_erlang,Hyper Erlang,836,837,100,0.9999999999999997,6.024670873964181,4.035134682718975,22.859144186146807
hyper_erlang,Hyper Erlang,837,838,100,0.9999999999999998,4.74481148575129,2.203634700485012,7.2367722325040305
hyper_erlang,Hyper Erlang,838,839,100,0.9999999999999996,19.80302139515901,6.353400488723304,51.821621821877855
hyper_erlang,Hyper Erlang,839,840,100,0.9999999999999997,10.352685724547179,5.295496278401904,48.653571880359245
hyper_erlang,Hyper Erlang,840,841,100,0.9999999999999998,0.39846698929896135,-0.07628927753822344,2.156127156715454
hyper_erlang,Hyper Erlang,841,842,100,0.9999999999999998,13.217615618953554,3.7721293164810787,16.28334033333783
hyper_erlang,Hyper Erlang,842,843,100,0.9999999999999994,4.248610273445775,2.9449896797272412,13.609673985350396
hyper_erlang,Hyper Erlang,843,844,100,1.0,2.188092570996561,1.1556814475493469,3.1340884330022076
hyper_erlang,Hyper Erlang,844,845,100,1.0000000000000002,14.336684015763318,5.209761241401224,32.3123147708065
hyper_erlang,Hyper Erlang,845,846,100,0.9999999999999998,1.6331671009462496,1.1154946351258295,3.673451554478006
hyper_erlang,Hyper Erlang,846,847,100,1.0,2.771264227824891,1.3203532651128607,3.3114214909596176
hyper_erlang,Hyper Erlang,847,848,100,0.9999999999999999,1.7852749880703598,1.1988254775149554,3.654715728644003
hyper_erlang,Hyper Erlang,848,849,100,1.0,5.806625718862697,2.9797459773343635,11.56747307671291
hyper_erlang,Hyper Erlang,849,850,100,1.0,20.62380977547963,6.132780259336944,45.87131150482738
hyper_erlang,Hyper Erlang,850,851,100,0.9999999999999998,21.7547441061911,9.52387103710848,95.26222701203741
hyper_erlang,Hyper Erlang,851,852,100,0.9999999999999998,1.387606335091151,0.45295658439911474,1.4521257415352224
hyper_erlang,Hyper Erlang,852,853,100,1.0,4.934347185871616,5.174462093841408,35.48301357147949
hyper_erlang,Hyper Erlang,853,854,100,1.0,18.520328144677265,9.104044219633982,103.82392098009048
hyper_erlang,Hyper Erlang,854,855,100,1.0,2.2626094349948467,3.3475609511833007,19.433079377980853
hyper_erlang,Hyper Erlang,855,856,100,1.0,5.252472506437956,3.2023498717528116,16.89798668249771
hyper_erlang,Hyper Erlang,856,857,100,0.9999999999999998,15.239323730228609,11.71167586495476,191.79316511417713
hyper_erlang,Hyper Erlang,857,858,100,0.9999999999999999,0.1049894190652352,-1.3548429065665544,6.790280781649986
hyper_erlang,Hyper Erlang,858,859,100,0.9999999999999998,17.876326793100418,6.374494136602515,47.54309825768758
hyper_erlang,Hyper Erlang,859,860,100,1.0000000000000002,3.3040794839897147,5.053081095241829,35.67006161644122
hyper_erlang,Hyper Erlang,860,861,100,1.0000000000000002,0.18047199351850632,0.09320889644203664,2.707604647185047
hyper_erlang,Hyper Erlang,861,862,100,1.0000000000000002,10.629624861695149,4.111767434475486,20.97936988828101
hyper_erlang,Hyper Erlang,862,863,100,0.9999999999999996,8.73214085365828,4.21391689470639,22.99471476595061
hyper_erlang,Hyper Erlang,863,864,100,1.0,25.88836755296239,26.033646121929714,1060.7225545505564
hyper_erlang,Hyper Erlang,864,865,100,0.9999999999999998,3.616983747371243,1.7782829048453384,4.89191487623324
hyper_erlang,Hyper Erlang,865,866,100,1.0000000000000002,2.3642323345918324,1.8575733583255296,16.253728197111258
hyper_erlang,Hyper Erlang,866,867,100,0.9999999999999996,2.918908136169235,2.49866762286457,10.915783066502037
hyper_erlang,Hyper Erlang,867,868,100,0.9999999999999998,3.3024351239529466,2.34282557419618,9.231665957929767
hyper_erlang,Hyper Erlang,868,869,100,0.9999999999999991,0.06550117779411513,1.7165893942391046,19.60584011325208
hyper_erlang,Hyper Erlang,869,870,100,1.0000000000000002,2.5936581544839177,2.039867719464747,7.50389655730318
hyper_erlang,Hyper Erlang,870,871,100,1.0,2.6512887339420352,4.855973049963119,41.888309966730795
hyper_erlang,Hyper Erlang,871,872,100,1.0,4.456171028934675,2.1185028841146023,6.458655870483345
hyper_erlang,Hyper Erlang,872,873,100,0.9999999999999993,6.058165648132399,2.620291163042547,9.467131789079737
hyper_erlang,Hyper Erlang,873,874,100,1.0000000000000002,7.755736798713116,3.9115667625663186,24.195344285117578
hyper_erlang,Hyper Erlang,874,875,100,0.9999999999999998,1.0516645937062492,0.8596525107799962,3.1028425009800236
hyper_erlang,Hyper Erlang,875,876,100,0.9999999999999997,13.880041228525597,3.751208631796335,16.15156592577936
hyper_erlang,Hyper Erlang,876,877,100,1.0000000000000002,1.800418775568326,1.7767726551715564,9.474226209296848
hyper_erlang,Hyper Erlang,877,878,100,1.0,1.80709549288897,2.1632352947793025,8.181616234196657
hyper_erlang,Hyper Erlang,878,879,100,1.0,6.424001549020392,2.9236336828576195,11.107879575121972
hyper_erlang,Hyper Erlang,879,880,100,1.0,2.4402454241815414,1.7490026829364431,5.783848617325729
hyper_erlang,Hyper Erlang,880,881,100,0.9999999999999996,1.6590083924842636,2.775440908969933,16.49927300276651
hyper_erlang,Hyper Erlang,881,882,100,0.9999999999999998,7.291690033431308,6.86536892358012,60.45624019593355
hyper_erlang,Hyper Erlang,882,883,100,1.0,6.249565240779403,19.78494424134458,707.8172542340685
hyper_erlang,Hyper Erlang,883,884,100,1.0000000000000002,19.267038022705435,19.690122977578753,503.54981436559615
hyper_erlang,Hyper Erlang,884,885,100,1.0,9.078844893489135,4.085355669544029,23.33010921185513
hyper_erlang,Hyper Erlang,885,886,100,1.0000000000000002,0.41095234837687805,-0.13058748983719481,1.8982448492463038
hyper_erlang,Hyper Erlang,886,887,100,0.9999999999999999,7.010733186017692,6.352085907926908,58.74208160091888
hyper_erlang,Hyper Erlang,887,888,100,1.0,3.008767585304674,2.7163794146886997,13.154161700173281
hyper_erlang,Hyper Erlang,888,889,100,1.0000000000000002,11.833299899004436,8.034655692315821,90.10024165294533
hyper_erlang,Hyper Erlang,889,890,100,1.0,0.1535220784568292,1.1677123374138112,34.09308071934121
hyper_erlang,Hyper Erlang,890,891,100,1.0000000000000002,2.2358933057251558,1.3275470435986927,3.3788157156255543
hyper_erlang,Hyper Erlang,891,892,100,1.0000000000000002,5.355736489226845,2.7107816987831415,10.44997532471757
hyper_erlang,Hyper Erlang,892,893,100,1.0,4.801844933008291,2.0617628712567377,5.984694697562189
hyper_erlang,Hyper Erlang,893,894,100,1.0000000000000002,7.23113415592419,3.2456604559917155,13.59782394983978
hyper_erlang,Hyper Erlang,894,895,100,1.0,12.668802617258857,8.489935941031062,90.97096471036956
hyper_erlang,Hyper Erlang,895,896,100,1.0000000000000004,16.425388028453945,9.784910427754172,134.0268059941444
hyper_erlang,Hyper Erlang,896,897,100,1.0000000000000002,1.3929858446364534,6.03847338126225,99.9093639293695
hyper_erlang,Hyper Erlang,897,898,100,0.9999999999999998,7.945591922710458,4.28277601078938,26.94272060411015
hyper_erlang,Hyper Erlang,898,899,100,1.0000000000000004,9.478826090977273,3.3609935194782032,14.279752943637043
hyper_erlang,Hyper Erlang,899,900,100,1.0,1.0524149788711261,0.9896623668314916,2.960673425129792
hyper_erlang,Hyper Erlang,900,901,100,1.0000000000000002,0.6067546598493967,-0.17972810865089453,1.669270009323432
hyper_erlang,Hyper Erlang,901,902,100,0.9999999999999997,9.40284044021778,4.09376804515778,22.192023915986503
hyper_erlang,Hyper Erlang,902,903,100,1.0000000000000002,1.0199867868662635,0.19140211449511135,1.3419810792315585
hyper_erlang,Hyper Erlang,903,904,100,1.0000000000000004,7.644681996264809,3.0454525370360077,11.596639782963905
hyper_erlang,Hyper Erlang,904,905,100,1.0000000000000002,1.8063259148028359,1.5636094133019678,5.150130671309122
hyper_erlang,Hyper Erlang,905,906,100,1.0,58.52961869485622,20.71232096405627,709.9212359396598
hyper_erlang,Hyper Erlang,906,907,100,1.0,4.271323245321557,2.633090640895539,34.60107745543857
hyper_erlang,Hyper Erlang,907,908,100,1.0000000000000004,2.582146410682951,2.584596099342253,8.636016334073908
hyper_erlang,Hyper Erlang,908,909,100,1.0000000000000002,6.448748866461689,3.974834156933271,19.937161454867994
hyper_erlang,Hyper Erlang,909,910,100,1.0000000000000002,4.002250462202582,2.942997062428067,11.37915592548477
hyper_erlang,Hyper Erlang,910,911,100,1.0000000000000002,6.053251959220478,3.099713914176243,15.614972960925643
hyper_erlang,Hyper Erlang,911,912,100,0.9999999999999996,0.41252977701433585,1.426107750515953,14.758966778890617
hyper_erlang,Hyper Erlang,912,913,100,1.0000000000000002,1.074897595210277,1.0463650504418445,5.285503513268989
hyper_erlang,Hyper Erlang,913,914,100,1.0000000000000002,6.54246207278742,3.0282229785271353,12.17013690567266
hyper_erlang,Hyper Erlang,914,915,100,1.0000000000000002,1.3856604501378371,0.7247059433568664,2.337547812077083
hyper_erlang,Hyper Erlang,915,916,100,1.0,2.8725468933076845,1.175867931158189,2.539811797325786
hyper_erlang,Hyper Erlang,916,917,100,1.0,14.4364847334987,5.635623011567933,39.752290776126465
hyper_erlang,Hyper Erlang,917,918,100,0.9999999999999999,3.9423209971411897,1.96802866212444,6.0220327898839745
hyper_erlang,Hyper Erlang,918,919,100,1.0000000000000007,3.7655160083321215,4.669822313349211,33.65992467171834
hyper_erlang,Hyper Erlang,919,920,100,0.9999999999999998,3.5444582937279896,4.2971384800233325,23.87103953493861
hyper_erlang,Hyper Erlang,920,921,100,0.9999999999999998,4.217885441677723,1.7643200814766726,4.322908398808644
hyper_erlang,Hyper Erlang,921,922,100,0.9999999999999999,3.6243141685335916,2.567794060839654,10.333674027171787
hyper_erlang,Hyper Erlang,922,923,100,1.0,13.829457666648171,7.749109242605711,71.39189535204481
hyper_erlang,Hyper Erlang,923,924,100,1.0,4.536288347241758,4.102937046192765,30.0555166166001
hyper_erlang,Hyper Erlang,924,925,100,0.9999999999999998,2.0690687860468358,1.2852755804581824,3.644609960783195
hyper_erlang,Hyper Erlang,925,926,100,1.0,41.23020268274623,9.749766020805131,122.79756748272865
hyper_erlang,Hyper Erlang,926,927,100,0.9999999999999998,34.707745927866675,6.023649440364213,38.07425628062812
hyper_erlang,Hyper Erlang,927,928,100,0.9999999999999996,5.593191494965626,4.149846346037382,31.026499825144985
hyper_erlang,Hyper Erlang,928,929,100,1.0,15.3139100914253,4.7343794112107025,26.521525332453983
hyper_erlang,Hyper Erlang,929,930,100,1.0000000000000009,1.0119073704992019,0.39655919487009533,1.570291358833966
hyper_erlang,Hyper Erlang,930,931,100,1.0000000000000002,4.333013800766601,3.004087974379847,14.479177318326073
hyper_erlang,Hyper Erlang,931,932,100,1.0000000000000002,6.145658383882004,3.501135249010979,15.747663008191692
hyper_erlang,Hyper Erlang,932,933,100,1.0000000000000002,2.415728668767977,2.3714150584433877,10.511114740760924
hyper_erlang,Hyper Erlang,933,934,100,1.0,1.52059064733381,1.2486250176792753,3.8785795897051543
hyper_erlang,Hyper Erlang,934,935,100,1.0000000000000004,0.09046526347075781,0.36765885725877745,3.7630906142420733
hyper_erlang,Hyper Erlang,935,936,100,1.0,3.2588150424096076,2.899440064500738,15.283775691912037
hyper_erlang,Hyper Erlang,936,937,100,0.9999999999999999,0.5220602769323316,0.7094651721950294,5.579463196036266
hyper_erlang,Hyper Erlang,937,938,100,1.0000000000000002,5.250150912689697,2.154936541914715,6.392187162201591
hyper_erlang,Hyper Erlang,938,939,100,1.0000000000000002,11.834525795306417,4.279578761774443,22.05402183597248
hyper_erlang,Hyper Erlang,939,940,100,0.9999999999999998,5.032369459617329,3.6883772651319413,15.297991944054809
hyper_erlang,Hyper Erlang,940,941,100,1.0,1.6999085216346792,4.023963472288846,20.34787763308704
hyper_erlang,Hyper Erlang,941,942,100,0.9999999999999993,4.490476972833224,3.1808403298027605,13.01713997894882
hyper_erlang,Hyper Erlang,942,943,100,0.9999999999999996,5.410932977896815,3.0527822347736673,13.659460686361395
hyper_erlang,Hyper Erlang,943,944,100,0.9999999999999998,0.3232864999363269,-0.8349796150016076,2.3350965175904164
hyper_erlang,Hyper Erlang,944,945,100,0.9999999999999997,0.16714823905820964,13.80298926524675,375.4390794411026
hyper_erlang,Hyper Erlang,945,946,100,1.0000000000000002,24.375506008822438,8.040924651766698,75.69407035823725
hyper_erlang,Hyper Erlang,946,947,100,1.0,21.571310410719686,4.9513681095464115,27.238147256840584
hyper_erlang,Hyper Erlang,947,948,100,0.9999999999999997,22.59245902802466,18.427000138755684,420.8398729778166
hyper_erlang,Hyper Erlang,948,949,100,1.0000000000000002,1.5148188837565588,0.4903505442282858,1.36894573856161
hyper_erlang,Hyper Erlang,949,950,100,0.9999999999999998,22.549589217674235,8.345548999509859,89.24732982549497
hyper_erlang,Hyper Erlang,950,951,100,1.0000000000000004,6.652669470085558,2.341320823271095,6.912204959840679
hyper_erlang,Hyper Erlang,951,952,100,0.9999999999999999,1.807299245733773,2.1493259252941277,8.134211386004365
hyper_erlang,Hyper Erlang,952,953,100,1.0,4.890936133389243,2.5561476593699766,9.489999537985314
hyper_erlang,Hyper Erlang,953,954,100,0.9999999999999998,6.765832166406972,2.483113907046129,7.531436468234561
hyper_erlang,Hyper Erlang,954,955,100,1.0000000000000002,6.0036317185032795,2.332431966839238,6.878492256150551
hyper_erlang,Hyper Erlang,955,956,100,0.9999999999999998,2.344399987621353,1.131716201856154,2.820823306516448
hyper_erlang,Hyper Erlang,956,957,100,1.0,11.182509117163107,10.29026150713901,137.45457683651946
hyper_erlang,Hyper Erlang,957,958,100,1.0000000000000002,4.168319251932859,2.0818760823138853,5.6916897338147106
hyper_erlang,Hyper Erlang,958,959,100,1.0000000000000002,6.006770750146107,8.294114955563563,178.0001221340533
hyper_erlang,Hyper Erlang,959,960,100,0.9999999999999997,2.3299846075435338,1.4226308308748956,4.743229608783496
hyper_erlang,Hyper Erlang,960,961,100,0.9999999999999997,1.262833432747098,1.19122390228808,4.448561576035715
hyper_erlang,Hyper Erlang,961,962,100,1.0,18.905516277774947,7.084673577639763,81.43978334820825
hyper_erlang,Hyper Erlang,962,963,100,1.0,7.194449515610655,3.639263700951565,17.04793111827543
hyper_erlang,Hyper Erlang,963,964,100,0.9999999999999996,2.864026321466217,2.199807676721057,10.909084623225569
hyper_erlang,Hyper Erlang,964,965,100,0.9999999999999998,0.987868542565637,6.336346157179971,142.19775444509457
hyper_erlang,Hyper Erlang,965,966,100,1.0000000000000002,0.8045273150727946,2.287411751731564,14.998229487797676
hyper_erlang,Hyper Erlang,966,967,100,1.0,0.6733317724278802,-0.3302639113146613,1.2357688064134085
hyper_erlang,Hyper Erlang,967,968,100,1.0,6.322152397219648,4.463066245363173,26.31278192402901
hyper_erlang,Hyper Erlang,968,969,100,0.9999999999999996,2.7833273377835113,2.1130016829827882,7.449273508336466
hyper_erlang,Hyper Erlang,969,970,100,1.0,8.380191345525308,10.900333027588667,132.06374920796625
hyper_erlang,Hyper Erlang,970,971,100,1.0000000000000002,14.552848162731893,7.661300378768424,81.79185522782718
hyper_erlang,Hyper Erlang,971,972,100,1.0,1.481331266472365,2.406461227366688,14.60286039782773
hyper_erlang,Hyper Erlang,972,973,100,1.0,1.779426533036728,1.7727346280497638,7.475260825583842
hyper_erlang,Hyper Erlang,973,974,100,0.9999999999999997,3.5762367372931227,1.893794637568029,5.798046122521099
hyper_erlang,Hyper Erlang,974,975,100,1.0000000000000002,0.9481102058185649,1.3648248058762789,5.78934023585785
hyper_erlang,Hyper Erlang,975,976,100,1.0,20.08868589056713,7.459453466805166,86.55924973603757
hyper_erlang,Hyper Erlang,976,977,100,1.0,2.5454092057378954,4.216165586845925,31.421101997881546
hyper_erlang,Hyper Erlang,977,978,100,1.0,13.23826091603046,6.716838860921378,70.64344498548265
hyper_erlang,Hyper Erlang,978,979,100,1.0000000000000002,5.998811318902786,7.408992325945901,97.97062441872464
hyper_erlang,Hyper Erlang,979,980,100,1.0000000000000002,0.8074492914530348,1.5444358965639424,4.897908146720108
hyper_erlang,Hyper Erlang,980,981,100,0.9999999999999996,593.296415791804,27.70466484505955,812.2870668523337
hyper_erlang,Hyper Erlang,981,982,100,1.0,82.80993061536776,9.784899608913616,100.35190338270826
hyper_erlang,Hyper Erlang,982,983,100,1.0,0.42271184100825465,-0.18906299122151743,1.7671880514348703
hyper_erlang,Hyper Erlang,983,984,100,1.0,51.32946489484857,9.141600306296436,89.72770317740817
hyper_erlang,Hyper Erlang,984,985,100,0.9999999999999999,0.4029580099583506,-0.17391785376629074,1.7095295617794501
hyper_erlang,Hyper Erlang,985,986,100,0.9999999999999997,3.3691001523355975,1.721507586347793,4.4960964136904815
hyper_erlang,Hyper Erlang,986,987,100,0.9999999999999998,8.545059293070448,6.375652231316998,71.09564959908404
hyper_erlang,Hyper Erlang,987,988,100,1.0,4.026904285888168,2.5235676500367488,10.107002727414137
hyper_erlang,Hyper Erlang,988,989,100,1.0,243.2266893877591,41.572476186570704,2243.0169979396856
hyper_erlang,Hyper Erlang,989,990,100,0.9999999999999999,2.9235106092534884,1.6174125061597604,4.404943992082352
hyper_erlang,Hyper Erlang,990,991,100,1.0,23.02326046454016,5.945240041043823,38.963846078846984
hyper_erlang,Hyper Erlang,991,992,100,1.0000000000000004,7.394222813025513,2.906022754596052,10.217142595503253
hyper_erlang,Hyper Erlang,992,993,100,0.9999999999999997,9.03577268434584,5.515890592060869,37.53481274262181
hyper_erlang,Hyper Erlang,993,994,100,1.0,10.03731510157928,5.936384819523071,47.79126504103781
hyper_erlang,Hyper Erlang,994,995,100,0.9999999999999997,16.424825453588188,36.26583431819438,1522.9219197325613
hyper_erlang,Hyper Erlang,995,996,100,1.0000000000000007,16.4113445398538,9.254215981179813,135.3034206803808
hyper_erlang,Hyper Erlang,996,997,100,1.0000000000000002,10.882339153483576,3.7893760016014784,17.22942106277917
hyper_erlang,Hyper Erlang,997,998,100,0.9999999999999996,30.208154528988285,12.576328130862693,193.329637032119
hyper_erlang,Hyper Erlang,998,999,100,0.9999999999999992,5.298456838132496,3.2143689863866087,20.04717632117341
hyper_erlang,Hyper Erlang,999,1000,100,1.0000000000000004,10.016217971432189,7.48430928657154,110.7452773270397
coxian,Coxian,0,1,100,1.0,1.2137435895985211,2.7860645279475156,51.24535234449651
coxian,Coxian,1,2,100,0.9999999999999999,0.7570869776537292,2.395452428059042,45.23531926285913
coxian,Coxian,2,3,100,1.0,0.9996577248975984,1.9998607000026427,8.999320854107312
coxian,Coxian,3,4,100,1.0,0.9637318555979999,1.9926035831858808,8.966313128089833
coxian,Coxian,4,5,100,0.9999999999999999,0.7874661337475946,1.6884497927489883,7.300389093048959
coxian,Coxian,5,6,100,0.9999999999999998,0.9772833001123933,1.9784168414461534,8.88653327657757
coxian,Coxian,6,7,100,0.9999999999999996,129.40914214859077,23.616254757411667,744.2857889901015
coxian,Coxian,7,8,100,0.9999999999999999,0.5283463814474233,1.3602552999102508,5.780148079596073
coxian,Coxian,8,9,100,1.0,1.4186302043040433,2.265750128285909,10.418549328044474
coxian,Coxian,9,10,100,1.0,1.087732686609316,2.0036573839375524,9.012645960693344
coxian,Coxian,10,11,100,1.0,1.2665675015964468,4.090259408848148,44.464301510004425
coxian,Coxian,11,12,100,0.9999999999999998,10.795604889409445,19.533490158941056,804.0600439041654
coxian,Coxian,12,13,100,1.0000000000000002,0.9614622991408894,1.9142261901460467,8.412337778653551
coxian,Coxian,13,14,100,1.0,34.335676135706905,33.355695741057886,2185.5292512815336
coxian,Coxian,14,15,100,0.9999999999999999,4.208941030804124,4.0468623764819105,25.240832011950612
coxian,Coxian,15,16,100,1.0,1.2132140470808048,2.8176857223460985,30.12066815369627
coxian,Coxian,16,17,100,1.0,0.9964405719171034,1.998328887594603,8.99149997040755
coxian,Coxian,17,18,100,1.0,2.3599997297783686,2.4338602201030723,11.292248836825063
coxian,Coxian,18,19,100,0.9999999999999999,0.98558821609645,1.9521385251497054,8.636970527800946
coxian,Coxian,19,20,100,1.0000000000000002,0.9236594822172277,2.3069139770571843,19.430128459018693
coxian,Coxian,20,21,100,0.9999999999999997,0.876992961857706,5.1934621422681895,279.44897098004344
coxian,Coxian,21,22,100,1.0,0.7753353571452595,1.992792496955165,9.73707408645134
coxian,Coxian,22,23,100,1.0,2.2497081493314837,2.863663142502478,15.130981594864624
coxian,Coxian,23,24,100,1.0,0.5418936577864197,1.5084056729326716,6.523892760293657
coxian,Coxian,24,25,100,1.0000000000000002,0.5496240058930788,1.5733020230870538,7.167261024545111
coxian,Coxian,25,26,100,1.0,1.3312672086689075,11.741559178370473,543.451356507408
coxian,Coxian,26,27,100,1.0,357.79263021395184,29.15465495230937,1095.2700408128537
coxian,Coxian,27,28,100,1.0000000000000002,43.21106296825747,10.210140998133866,141.9844637756941
coxian,Coxian,28,29,100,0.9999999999999999,0.9895594817403892,1.9997095248537926,8.998456006579257
coxian,Coxian,29,30,100,0.9999999999999998,1.0128217338153616,5.105525779998119,1100.3770820039224
coxian,Coxian,30,31,100,1.0,0.9557679781021464,2.760864999493993,22.478718084591833
coxian,Coxian,31,32,100,0.9999999999999998,1.0625899948179827,2.8002261642107786,26.355577369832936
coxian,Coxian,32,33,100,0.9999999999999998,4.037531417019057,3.2142207545871933,19.701520170556854
coxian,Coxian,33,34,100,0.9999999999999999,0.8506219501075212,1.868588548470661,8.319677886114766
coxian,Coxian,34,35,100,0.9999999999999999,0.8659599588982079,1.756740681945157,7.550110848603223
coxian,Coxian,35,36,100,1.0,1.3008446551834743,10.611367690047894,416.14790065673634
coxian,Coxian,36,37,100,1.0000000000000002,3.5930389780903984,2.9221898057722275,15.325351430450965
coxian,Coxian,37,38,100,1.0,0.9812512094545787,1.972344207391703,8.801446887954036
coxian,Coxian,38,39,100,0.9999999999999999,15.795597679301828,7.574256590752848,79.75247493130826
coxian,Coxian,39,40,100,1.0,0.7586085818434689,2.5972235280833904,60.58889650029642
coxian,Coxian,40,41,100,1.0000000000000002,3.4193937126294767,31.38060658861427,1771.0441526803456
coxian,Coxian,41,42,100,1.0,125.55958543565902,53.046256294858836,3751.915399984553
coxian,Coxian,42,43,100,0.9999999999999998,9.312703402938704,14.083344934010144,322.286513527079
coxian,Coxian,43,44,100,0.9999999999999999,1.7121833603950563,3.909445952882395,191.65876828858987
coxian,Coxian,44,45,100,1.0000000000000004,144.6234924946805,45.54112116525781,2784.1477270257797
coxian,Coxian,45,46,100,1.0000000000000002,1.8403720369090588,3.0119160730814656,18.85723512201168
coxian,Coxian,46,47,100,1.0,38.31001578206801,9.731967123437919,129.33088546314826
coxian,Coxian,47,48,100,1.0000000000000002,1.0711151296325654,2.426979207966686,14.366231308362151
coxian,Coxian,48,49,100,1.0000000000000002,229.50432318209,25.498984535968066,870.8774352267214
coxian,Coxian,49,50,100,1.0,0.8420432527022434,1.8913466071266887,8.470798525118463
coxian,Coxian,50,51,100,1.0,10.978479542713591,8.096710085129612,186.25890250148817
coxian,Coxian,51,52,100,0.9999999999999997,0.9992644649435822,1.99888621608968,8.99327685767961
